Date,min,max,mean,Ticker
2024 Aug,36.83219909667969,38.505958557128906,37.818629178133875,CMCSA
2024 Sep,36.9852294921875,39.95016860961914,38.25345783233642,CMCSA
2024 Oct,39.05452346801758,42.0802116394043,40.10275119283925,CMCSA
2024 Nov,40.77936553955078,43.496700286865234,41.78487548828125,CMCSA
2024 Dec,36.028839111328125,41.71405029296875,38.163431803385414,CMCSA
2024 Jan,25.18462562561035,26.596996307373047,25.984696161179315,CAG
2024 Feb,24.148696899414062,26.78671646118164,25.38594675064087,CAG
2024 Mar,25.025028228759766,26.777679443359375,25.71795711517334,CAG
2024 Apr,26.25368881225586,28.521299362182617,27.60362009568648,CAG
2024 May,26.644081115722656,28.444108963012695,27.86389767039906,CAG
2024 Jun,25.89483070373535,27.411603927612305,26.51086957831132,CAG
2024 Jul,25.70294952392578,27.758819580078125,26.673569419167258,CAG
2024 Aug,27.528362274169922,29.155288696289062,28.266193303194914,CAG
2024 Sep,29.0905818939209,30.347755432128906,29.92576971054077,CAG
2024 Oct,26.899778366088867,30.24607276916504,27.43384552001953,CAG
2024 Nov,24.772480010986328,27.204824447631836,25.93345699310303,CAG
2024 Dec,25.081201553344727,26.38157081604004,25.848325002761115,CAG
2024 Jan,100.5389175415039,112.76191711425781,105.22529674711681,COP
2024 Feb,103.20916748046875,107.09232330322266,105.12505569458008,COP
2024 Mar,105.31849670410156,120.52633666992188,112.6638957977295,COP
2024 Apr,118.95440673828125,126.43524169921875,123.43773477727717,COP
2024 May,108.23749542236328,117.7423324584961,114.45724140514027,COP
2024 Jun,104.24457550048828,109.75269317626953,107.11850858989514,COP
2024 Jul,103.98727416992188,111.12496185302734,107.5136673667214,COP
2024 Aug,99.65129089355469,109.77871704101562,105.23317683826794,COP
2024 Sep,98.2028579711914,106.11207580566406,102.2232120513916,COP
2024 Oct,98.21245574951172,110.11466217041016,103.44408814803414,COP
2024 Nov,102.5523681640625,109.95625305175781,106.90141716003419,COP
2024 Dec,91.93950653076172,102.5910415649414,96.68119557698567,COP
2024 Jan,82.46602630615234,88.06834411621094,85.22405279250373,ED
2024 Feb,81.24978637695312,86.63040924072266,82.99897804260254,ED
2024 Mar,82.00376892089844,85.58513641357422,84.1031063079834,ED
2024 Apr,82.39017486572266,88.96858215332031,85.79032932628284,ED
2024 May,87.36449432373047,92.47453308105469,90.72648377852006,ED
2024 Jun,84.96912384033203,89.08497619628906,86.62606851678146,ED
2024 Jul,84.04708862304688,93.3053970336914,88.09597674283114,ED
2024 Aug,95.099365234375,97.33236694335938,96.19264949451794,ED
2024 Sep,97.86906433105469,100.60043334960938,99.47002792358398,ED
2024 Oct,96.92985534667969,102.92927551269531,99.85498179560122,ED
2024 Nov,92.0628890991211,98.30738067626953,94.78882446289063,ED
2024 Dec,85.9053955078125,95.2141342163086,89.22326260521298,ED
2024 Jan,231.7044677734375,247.9051513671875,240.43688092912947,STZ
2024 Feb,233.62521362304688,242.5113067626953,237.0972885131836,STZ
2024 Mar,238.903564453125,262.0301208496094,252.75878448486327,STZ
2024 Apr,244.13377380371094,258.4662780761719,252.49569979580966,STZ
2024 May,235.9313201904297,253.31886291503906,244.67123690518466,STZ
2024 Jun,241.7916259765625,256.39410400390625,247.79192312140214,STZ
2024 Jul,235.1963348388672,251.25904846191406,242.468562039462,STZ
2024 Aug,228.6300811767578,238.803466796875,234.3933764371005,STZ
2024 Sep,239.49176025390625,250.9414520263672,244.16874923706055,STZ
2024 Oct,225.63365173339844,250.2422332763672,235.08238684612772,STZ
2024 Nov,223.89659118652344,236.0091094970703,231.6438850402832,STZ
2024 Dec,214.22215270996094,238.26193237304688,226.90358552478608,STZ
2024 Jan,110.02537536621094,120.4837646484375,115.01732308523995,CEG
2024 Feb,125.45126342773438,168.7069091796875,134.1794147491455,CEG
2024 Mar,162.91336059570312,185.296142578125,173.0430938720703,CEG
2024 Apr,179.00282287597656,191.0551300048828,185.6253766146573,CEG
2024 May,182.6244659423828,228.84461975097656,211.01732912930575,CEG
2024 Jun,196.22300720214844,220.37429809570312,210.40667563990542,CEG
2024 Jul,167.1760711669922,217.5796356201172,195.08784207430753,CEG
2024 Aug,165.5805206298828,195.33749389648438,186.8074583573775,CEG
2024 Sep,171.87594604492188,260.98614501953125,210.70515213012695,CEG
2024 Oct,259.9138488769531,283.4845886230469,267.3452546492867,CEG
2024 Nov,223.03048706054688,265.2439880371094,238.62699127197266,CEG
2024 Dec,222.46365356445312,254.6632537841797,235.0005645751953,CEG
2024 Jan,90.97000122070312,97.00499725341797,94.41202363513764,COO
2024 Feb,91.92250061035156,98.08000183105469,94.41462516784668,COO
2024 Mar,100.41999816894531,102.7699966430664,101.54050064086914,COO
2024 Apr,88.83999633789062,99.23999786376953,93.66409024325284,COO
2024 May,89.66000366210938,97.9000015258789,93.92909136685458,COO
2024 Jun,87.30000305175781,95.25,92.30157912404914,COO
2024 Jul,85.51000213623047,93.33000183105469,89.59409124200994,COO
2024 Aug,90.97000122070312,105.7300033569336,94.46409086747603,COO
2024 Sep,105.54000091552734,111.2300033569336,108.99349937438964,COO
2024 Oct,104.52999877929688,108.55999755859375,106.64043526027514,COO
2024 Nov,99.05000305175781,105.8499984741211,102.24750061035157,COO
2024 Dec,91.43000030517578,104.9800033569336,96.29809533982049,COO
2024 Jan,46.54999923706055,49.529998779296875,48.017143067859465,CPRT
2024 Feb,48.52000045776367,53.150001525878906,50.49449996948242,CPRT
2024 Mar,53.58000183105469,57.91999816894531,55.914499855041505,CPRT
2024 Apr,52.880001068115234,58.06999969482422,55.368181922219016,CPRT
2024 May,52.13999938964844,55.93000030517578,54.36590940302069,CPRT
2024 Jun,52.650001525878906,55.27000045776367,53.95052658884149,CPRT
2024 Jul,50.43000030517578,55.540000915527344,53.07045468417081,CPRT
2024 Aug,49.189998626708984,53.209999084472656,51.576818292791195,CPRT
2024 Sep,49.380001068115234,53.52000045776367,51.05099983215332,CPRT
2024 Oct,51.36000061035156,55.91999816894531,53.211738918138586,CPRT
2024 Nov,51.4900016784668,63.79999923706055,57.632499885559085,CPRT
2024 Dec,57.38999938964844,62.970001220703125,60.39857192266555,CPRT
2024 Jan,28.457260131835938,31.746288299560547,29.326160794212704,GLW
2024 Feb,29.820539474487305,31.164745330810547,30.642806434631346,GLW
2024 Mar,31.070743560791016,32.099700927734375,31.446745586395263,GLW
2024 Apr,29.724437713623047,32.099700927734375,30.63800265572288,GLW
2024 May,32.13816833496094,36.104400634765625,33.7329439683394,GLW
2024 Jun,35.71681213378906,38.962913513183594,37.12744843332391,GLW
2024 Jul,37.1993522644043,44.76713562011719,41.63510652021928,GLW
2024 Aug,36.588890075683594,41.201263427734375,39.059003829956055,GLW
2024 Sep,39.644691467285156,44.18081283569336,41.98249912261963,GLW
2024 Oct,43.02970886230469,47.8292121887207,45.144867440928586,GLW
2024 Nov,45.573856353759766,47.76226806640625,46.78913173675537,GLW
2024 Dec,45.64255142211914,48.83193588256836,47.2449575151716,GLW
2024 Jan,277.55999755859375,297.2699890136719,285.3142830984933,CPAY
2024 Feb,265.1199951171875,295.95001220703125,278.73499603271483,CPAY
2024 Mar,276.6000061035156,308.5400085449219,296.8450012207031,CPAY
2024 Apr,294.2900085449219,316.1400146484375,303.34409124200994,CPAY
2024 May,263.1600036621094,304.7200012207031,282.2359092018821,CPAY
2024 Jun,249.66000366210938,270.3399963378906,260.34052959241365,CPAY
2024 Jul,266.260009765625,297.6400146484375,283.91045865145594,CPAY
2024 Aug,265.9100036621094,315.54998779296875,290.08136263760656,CPAY
2024 Sep,302.9700012207031,314.3699951171875,308.44849853515626,CPAY
2024 Oct,314.8500061035156,354.3800048828125,337.4069598654042,CPAY
2024 Nov,329.6700134277344,382.1400146484375,364.33099975585935,CPAY
2024 Dec,337.57000732421875,382.989990234375,354.6766662597656,CPAY
2024 Jan,43.45515823364258,47.515933990478516,45.09344446091425,CTVA
2024 Feb,50.68626403808594,53.944671630859375,52.86281471252441,CTVA
2024 Mar,52.611698150634766,56.59608459472656,54.11123905181885,CTVA
2024 Apr,52.32709503173828,56.605899810791016,54.51824361627752,CTVA
2024 May,52.906105041503906,56.75311279296875,55.36088978160512,CTVA
2024 Jun,50.371978759765625,54.535194396972656,52.08243440326891,CTVA
2024 Jul,49.91924285888672,55.21430206298828,52.92153410478072,CTVA
2024 Aug,49.97829055786133,56.39535140991211,52.6235856142911,CTVA
2024 Sep,54.401329040527344,58.03401184082031,56.044427680969235,CTVA
2024 Oct,55.77345657348633,60.77825927734375,58.12800083989682,CTVA
2024 Nov,54.50004577636719,63.305335998535156,59.058660697937015,CTVA
2024 Dec,55.589664459228516,61.598018646240234,58.14440445672898,CTVA
2024 Jan,81.33999633789062,86.29000091552734,83.28857167561848,CSGP
2024 Feb,81.23999786376953,87.02999877929688,83.50699958801269,CSGP
2024 Mar,85.3499984741211,97.7300033569336,91.59899940490723,CSGP
2024 Apr,84.18000030517578,95.69000244140625,90.36045421253552,CSGP
2024 May,78.16999816894531,92.45999908447266,87.31409107555042,CSGP
2024 Jun,72.7300033569336,78.62000274658203,75.28157926860608,CSGP
2024 Jul,71.58999633789062,78.79000091552734,75.41090843894266,CSGP
2024 Aug,72.02999877929688,77.8499984741211,75.07318115234375,CSGP
2024 Sep,73.69999694824219,79.61000061035156,77.14250030517579,CSGP
2024 Oct,72.79000091552734,79.25,75.3313047989555,CSGP
2024 Nov,71.25,81.97000122070312,76.27999954223633,CSGP
2024 Dec,69.83999633789062,80.1500015258789,75.0057136898949,CSGP
2024 Jan,637.6195678710938,693.0548095703125,670.146496000744,COST
2024 Feb,697.778076171875,740.844482421875,718.773403930664,COST
2024 Mar,707.2867431640625,778.1165161132812,733.1651763916016,COST
2024 Apr,698.1742553710938,725.3828735351562,711.8279086026279,COST
2024 May,716.4974365234375,808.8796997070312,777.0533835671165,COST
2024 Jun,808.9293212890625,863.8505859375,841.8510613692434,COST
2024 Jul,804.755859375,879.8230590820312,840.3009005459872,COST
2024 Aug,796.6091918945312,902.9819946289062,856.052753795277,COST
2024 Sep,870.9718017578125,911.1087646484375,892.1261779785157,COST
2024 Oct,867.9019165039062,903.1807250976562,881.7148809018342,COST
2024 Nov,872.755859375,966.8348999023438,925.3563568115235,COST
2024 Dec,911.5136108398438,989.5264892578125,964.8813011532739,COST
2024 Jan,22.771522521972656,24.211694717407227,23.524118605114165,CTRA
2024 Feb,22.360044479370117,24.6231689453125,23.337306118011476,CTRA
2024 Mar,24.277156829833984,26.2808780670166,25.237335300445558,CTRA
2024 Apr,25.630456924438477,26.82761001586914,26.329296458851207,CTRA
2024 May,25.36651611328125,27.086162567138672,26.360743175853383,CTRA
2024 Jun,25.28168296813965,26.867727279663086,25.9409929576673,CTRA
2024 Jul,24.40793800354004,25.993980407714844,25.172034697099164,CTRA
2024 Aug,22.08111000061035,24.123018264770508,22.988785657015715,CTRA
2024 Sep,21.672897338867188,22.9759521484375,22.314365482330324,CTRA
2024 Oct,22.535213470458984,23.847850799560547,23.145917726599652,CTRA
2024 Nov,21.759130477905273,26.691997528076172,24.613312911987304,CTRA
2024 Dec,22.866436004638672,25.281564712524414,24.10068212236677,CTRA
2024 Jan,244.36000061035156,301.3500061035156,280.00142778669084,CRWD
2024 Feb,292.3599853515625,334.54998779296875,317.11999664306643,CRWD
2024 Mar,297.55999755859375,332.1700134277344,322.7279983520508,CRWD
2024 Apr,282.6400146484375,320.0400085449219,304.6327264959162,CRWD
2024 May,295.44000244140625,351.4700012207031,328.73136485706675,CRWD
2024 Jun,305.5799865722656,390.42999267578125,369.42763157894734,CRWD
2024 Jul,231.9600067138672,392.1499938964844,328.2672708684748,CRWD
2024 Aug,217.88999938964844,277.2799987792969,253.14500080455434,CRWD
2024 Sep,246.38999938964844,299.8500061035156,269.48300247192384,CRWD
2024 Oct,275.1499938964844,320.2099914550781,301.0182587996773,CRWD
2024 Nov,298.8800048828125,372.260009765625,340.153498840332,CRWD
2024 Dec,342.1600036621094,388.20001220703125,359.72452363513764,CRWD
2024 Jan,94.60575103759766,104.51803588867188,99.31862967354911,CCI
2024 Feb,94.30999755859375,99.53500366210938,96.5317481994629,CCI
2024 Mar,92.66980743408203,101.20199584960938,97.26913108825684,CCI
2024 Apr,84.59654998779297,94.78813934326172,88.44225658069958,CCI
2024 May,86.5784912109375,94.56993103027344,90.32750597867098,CCI
2024 Jun,88.05896759033203,94.2062759399414,90.6368203414114,CCI
2024 Jul,88.0127944946289,101.67328643798828,94.81995183771306,CCI
2024 Aug,100.8327865600586,106.4115219116211,102.8156589161266,CCI
2024 Sep,104.69357299804688,112.5458755493164,109.01346588134766,CCI
2024 Oct,99.77974700927734,111.4789047241211,104.3475112915039,CCI
2024 Nov,95.69908905029297,101.73585510253906,98.35245857238769,CCI
2024 Dec,85.38086700439453,98.57239532470703,91.05001940046039,CCI
2024 Jan,33.39039611816406,34.80794906616211,33.83193878900437,CSX
2024 Feb,35.22545623779297,37.21586608886719,36.11336727142334,CSX
2024 Mar,35.191070556640625,37.38259506225586,36.55955429077149,CSX
2024 Apr,32.356689453125,35.82417297363281,34.15152948552912,CSX
2024 May,32.21059036254883,33.62290573120117,32.88451940363104,CSX
2024 Jun,31.457075119018555,32.698543548583984,32.18559566297029,CSX
2024 Jul,31.750337600708008,34.65361785888672,33.298395590348676,CSX
2024 Aug,32.25865173339844,33.9888916015625,32.96699333190918,CSX
2024 Sep,32.667415618896484,34.266448974609375,33.38698139190674,CSX
2024 Oct,32.46140670776367,34.825626373291016,33.40530063795007,CSX
2024 Nov,32.72627639770508,36.179405212402344,34.87076263427734,CSX
2024 Dec,31.08205223083496,35.76699447631836,32.852264040992374,CSX
2024 Jan,219.56231689453125,232.5802764892578,227.4358651297433,CMI
2024 Feb,230.96142578125,260.6440124511719,247.6224510192871,CMI
2024 Mar,254.10768127441406,284.0997009277344,268.7165946960449,CMI
2024 Apr,272.33807373046875,291.97601318359375,284.0343669544567,CMI
2024 May,266.03826904296875,287.8788146972656,276.0639925870028,CMI
2024 Jun,258.4161071777344,275.36712646484375,267.04982878032484,CMI
2024 Jul,258.56158447265625,290.3689880371094,274.68919511274856,CMI
2024 Aug,274.0967712402344,305.1991271972656,291.23070872913706,CMI
2024 Sep,286.0393981933594,318.4177551269531,299.0395568847656,CMI
2024 Oct,317.10076904296875,330.09503173828125,323.6136036748471,CMI
2024 Nov,317.6568298339844,369.9863586425781,352.0510971069336,CMI
2024 Dec,341.57489013671875,375.8980712890625,356.9603489467076,CMI
2024 Jan,66.86762237548828,74.94591522216797,70.87181236630394,CVS
2024 Feb,67.28560638427734,71.79051208496094,70.34476280212402,CVS
2024 Mar,68.4652328491211,74.08475494384766,71.2448112487793,CVS
2024 Apr,63.00366973876953,73.89898681640625,65.8791056546298,CVS
2024 May,50.29602813720703,55.894893646240234,52.676420558582656,CVS
2024 Jun,54.73198318481445,57.93936538696289,56.76855970683851,CVS
2024 Jul,53.10014724731445,59.921260833740234,55.54678934270685,CVS
2024 Aug,52.931392669677734,56.933738708496094,54.77478287436745,CVS
2024 Sep,53.21592712402344,59.63673400878906,55.27494583129883,CVS
2024 Oct,53.81853485107422,63.980499267578125,58.55235771510912,CVS
2024 Nov,51.008689880371094,59.08338928222656,54.42605495452881,CVS
2024 Dec,41.98459243774414,56.76263427734375,47.542628152029856,CVS
2024 Jan,222.2195587158203,242.37545776367188,228.88446190243675,DHR
2024 Feb,238.99136352539062,253.02235412597656,246.21465911865235,DHR
2024 Mar,245.1954803466797,253.497314453125,249.9510925292969,DHR
2024 Apr,233.2881622314453,250.72213745117188,241.5540008544922,DHR
2024 May,244.5112762451172,264.6693115234375,254.25170274214312,DHR
2024 Jun,246.21507263183594,265.45184326171875,255.75047221936677,DHR
2024 Jul,237.24734497070312,274.7606506347656,250.9038737903942,DHR
2024 Aug,261.1059265136719,278.4098815917969,267.2495380748402,DHR
2024 Sep,262.01824951171875,275.96185302734375,269.8114547729492,DHR
2024 Oct,240.52613830566406,272.5274963378906,261.04484491762906,DHR
2024 Nov,228.35690307617188,248.21876525878906,238.03422775268555,DHR
2024 Dec,224.4857940673828,239.50376892089844,230.8718007405599,DHR
2024 Jan,148.41323852539062,154.7037353515625,151.8009316580636,DRI
2024 Feb,152.21022033691406,161.23988342285156,157.24689102172852,DRI
2024 Mar,153.67422485351562,166.13253784179688,161.1850944519043,DRI
2024 Apr,145.0447540283203,157.96238708496094,148.74317515980113,DRI
2024 May,139.0349578857422,146.67340087890625,141.97622472589666,DRI
2024 Jun,139.635009765625,146.94960021972656,143.55798259534333,DRI
2024 Jul,132.8171844482422,142.51438903808594,137.86124975031072,DRI
2024 Aug,135.47238159179688,152.14427185058594,143.05575908314097,DRI
2024 Sep,149.7007293701172,166.18020629882812,156.59315185546876,DRI
2024 Oct,151.34486389160156,159.75021362304688,155.9980767291525,DRI
2024 Nov,154.1013641357422,171.08677673339844,162.55572891235352,DRI
2024 Dec,155.1690216064453,183.11244201660156,169.92067100888207,DRI
2024 Jan,112.41999816894531,132.97999572753906,122.80523717971076,DDOG
2024 Feb,125.83999633789062,136.14999389648438,130.95649909973145,DDOG
2024 Mar,120.41999816894531,130.6699981689453,123.47649917602538,DDOG
2024 Apr,120.08999633789062,131.4499969482422,125.35363700173117,DDOG
2024 May,110.18000030517578,126.97000122070312,120.24136387218128,DDOG
2024 Jun,108.83999633789062,129.69000244140625,116.75789441560444,DDOG
2024 Jul,114.68000030517578,134.55999755859375,124.41931776566939,DDOG
2024 Aug,104.97000122070312,117.73999786376953,113.57636399702592,DDOG
2024 Sep,107.19999694824219,117.30999755859375,112.07249946594239,DDOG
2024 Oct,113.9800033569336,130.08999633789062,124.74304298732592,DDOG
2024 Nov,122.36000061035156,156.6300048828125,134.87250022888185,DDOG
2024 Dec,142.88999938964844,168.64999389648438,153.51904805501303,DDOG
2024 Jan,103.88999938964844,109.94000244140625,106.79761868431454,DVA
2024 Feb,109.86000061035156,127.5999984741211,118.52350082397462,DVA
2024 Mar,125.7300033569336,139.2100067138672,135.1940013885498,DVA
2024 Apr,126.11000061035156,139.00999450683594,132.74227177013051,DVA
2024 May,132.25,147.13999938964844,139.08499977805397,DVA
2024 Jun,138.57000732421875,145.61000061035156,142.2352648283306,DVA
2024 Jul,135.9499969482422,143.80999755859375,138.77636302601206,DVA
2024 Aug,133.97999572753906,154.85000610351562,146.60182120583275,DVA
2024 Sep,148.74000549316406,165.19000244140625,158.8645004272461,DVA
2024 Oct,139.80999755859375,164.82000732421875,158.6356539518937,DVA
2024 Nov,141.58999633789062,167.9600067138672,156.86949996948243,DVA
2024 Dec,146.75999450683594,164.00999450683594,154.6819036574591,DVA
2024 Jan,63.150001525878906,69.68000030517578,66.54761777605329,DAY
2024 Feb,69.30999755859375,73.69000244140625,71.13950119018554,DAY
2024 Mar,64.33000183105469,70.88999938964844,67.16099967956544,DAY
2024 Apr,58.599998474121094,64.98999786376953,61.496363553133875,DAY
2024 May,49.459999084472656,63.33000183105469,58.71681785583496,DAY
2024 Jun,49.15999984741211,52.34000015258789,50.31421059056332,DAY
2024 Jul,48.31999969482422,59.279998779296875,52.419090964577414,DAY
2024 Aug,51.08000183105469,59.0,54.99181834134188,DAY
2024 Sep,54.189998626708984,61.25,58.19850025177002,DAY
2024 Oct,60.5,70.94999694824219,63.886956090512484,DAY
2024 Nov,74.55999755859375,81.80000305175781,78.13750038146972,DAY
2024 Dec,72.48999786376953,81.38999938964844,76.52523731050037,DAY
2024 Jan,108.71499633789062,129.1266632080078,120.63738105410621,DECK
2024 Feb,128.80833435058594,149.26499938964844,142.59658508300782,DECK
2024 Mar,150.27667236328125,158.82333374023438,153.48741760253907,DECK
2024 Apr,133.39666748046875,155.0833282470703,140.4369687167081,DECK
2024 May,136.5800018310547,182.32000732421875,152.828181180087,DECK
2024 Jun,161.3249969482422,182.2100067138672,170.57096461245888,DECK
2024 Jul,140.25,158.78334045410156,150.73939444802025,DECK
2024 Aug,140.54666137695312,162.42666625976562,154.0590917413885,DECK
2024 Sep,143.32666015625,159.4499969482422,152.88458251953125,DECK
2024 Oct,150.9600067138672,169.5500030517578,160.77913035517153,DECK
2024 Nov,158.1199951171875,196.49000549316406,178.15650024414063,DECK
2024 Dec,199.5500030517578,211.1199951171875,205.17094930013022,DECK
2024 Jan,369.23089599609375,390.9784851074219,381.1561032249814,DE
2024 Feb,347.9416809082031,383.9276123046875,364.87652587890625,DE
2024 Mar,355.3924255371094,402.0479431152344,375.0752426147461,DE
2024 Apr,383.1270446777344,404.103515625,393.04534634676844,DE
2024 May,357.25634765625,405.2585754394531,384.2460410378196,DE
2024 Jun,357.4031677246094,374.6601257324219,365.88576146175984,DE
2024 Jul,342.7952880859375,379.851806640625,363.27550853382456,DE
2024 Aug,338.8645935058594,379.0558776855469,358.5265170010653,DE
2024 Sep,374.94830322265625,411.5457763671875,391.6912124633789,DE
2024 Oct,394.7320861816406,410.7174072265625,402.18516606869906,DE
2024 Nov,384.05218505859375,459.54119873046875,411.33079681396487,DE
2024 Dec,418.75445556640625,456.5334777832031,433.8129446847098,DE
2024 Jan,72.3350830078125,82.3829116821289,77.57319495791481,DELL
2024 Feb,79.07010650634766,91.96186828613281,84.18164176940918,DELL
2024 Mar,103.41582489013672,121.03876495361328,110.6131492614746,DELL
2024 Apr,111.59581756591797,128.93702697753906,119.06837116588245,DELL
2024 May,115.8431396484375,174.7790069580078,139.16772599653765,DELL
2024 Jun,126.7564697265625,145.46221923828125,134.15315567819695,DELL
2024 Jul,106.29200744628906,142.36085510253906,127.02672576904297,DELL
2024 Aug,86.01421356201172,113.07410430908203,102.8382339477539,DELL
2024 Sep,99.82307434082031,123.79039764404297,111.5938819885254,DELL
2024 Oct,110.74490356445312,127.08836364746094,120.10328475288723,DELL
2024 Nov,122.15802764892578,141.63377380371094,132.93598823547364,DELL
2024 Dec,109.95990753173828,123.84730529785156,117.16737983340309,DELL
2024 Jan,36.15206527709961,41.37251281738281,38.519744509742374,DAL
2024 Feb,38.3614616394043,41.42197036743164,39.91240558624268,DAL
2024 Mar,40.73601531982422,46.90962219238281,43.05748443603515,DAL
2024 Apr,44.95954895019531,49.43785858154297,46.84547805786133,DAL
2024 May,48.992034912109375,52.290897369384766,50.88603886691007,DAL
2024 Jun,46.5767936706543,49.895294189453125,48.694909949051706,DAL
2024 Jul,42.1586799621582,46.52770233154297,44.11874441667037,DAL
2024 Aug,36.7686653137207,41.86228942871094,39.40235588767312,DAL
2024 Sep,41.409080505371094,51.04459762573242,45.34949588775635,DAL
2024 Oct,46.75886535644531,57.76632308959961,52.49533694723378,DAL
2024 Nov,56.21495056152344,64.08051300048828,61.89376354217529,DAL
2024 Dec,58.18134689331055,64.98957824707031,61.32125636509487,DAL
2024 Jan,38.5064582824707,43.995296478271484,40.59162503197079,DVN
2024 Feb,38.24329376220703,41.65502166748047,40.15217037200928,DVN
2024 Mar,41.70201110839844,47.60445785522461,44.70845985412598,DVN
2024 Apr,48.33494567871094,51.712215423583984,49.87955318797719,DVN
2024 May,44.767921447753906,48.36339569091797,47.032238179987125,DVN
2024 Jun,43.41131591796875,45.543174743652344,44.409097370348476,DVN
2024 Jul,43.57383728027344,46.50871658325195,44.88875389099121,DVN
2024 Aug,39.654296875,43.439998626708984,42.37190419977362,DVN
2024 Sep,36.605751037597656,41.12651443481445,38.96323642730713,DVN
2024 Oct,36.866737365722656,41.525821685791016,39.28495589546535,DVN
2024 Nov,36.45109176635742,38.68397521972656,37.39595756530762,DVN
2024 Dec,29.692516326904297,36.354427337646484,32.41786357334682,DVN
2024 Jan,120.2699966430664,129.6999969482422,125.41761816115607,DXCM
2024 Feb,114.22000122070312,127.05000305175781,118.97900047302247,DXCM
2024 Mar,121.73999786376953,140.10000610351562,132.71549949645996,DXCM
2024 Apr,124.33999633789062,140.4499969482422,135.03318093039772,DXCM
2024 May,118.4000015258789,131.91000366210938,127.47181805697355,DXCM
2024 Jun,110.30999755859375,118.08000183105469,115.24894714355469,DXCM
2024 Jul,64.0,116.05999755859375,103.96318192915483,DXCM
2024 Aug,69.31999969482422,77.69000244140625,72.07590900767933,DXCM
2024 Sep,66.7300033569336,72.36000061035156,69.13450050354004,DXCM
2024 Oct,65.68000030517578,74.8499984741211,70.1965222566024,DXCM
2024 Nov,68.61000061035156,78.0999984741211,73.49049911499023,DXCM
2024 Dec,75.26000213623047,81.01000213623047,78.76047697521392,DXCM
2024 Jan,139.39854431152344,149.1082000732422,143.20915876116072,FANG
2024 Feb,139.2868194580078,169.91464233398438,155.87797164916992,FANG
2024 Mar,169.35223388671875,187.6042938232422,178.66571578979492,FANG
2024 Apr,188.8160400390625,197.15634155273438,193.0447242043235,FANG
2024 May,183.52618408203125,193.30337524414062,188.76636227694425,FANG
2024 Jun,177.79937744140625,191.3946075439453,184.18639333624589,FANG
2024 Jul,189.3773193359375,201.67230224609375,194.96203890713778,FANG
2024 Aug,177.04408264160156,192.44627380371094,187.14232843572444,FANG
2024 Sep,163.0389404296875,181.40380859375,172.0573745727539,FANG
2024 Oct,169.9475555419922,193.03424072265625,179.16153086786684,FANG
2024 Nov,169.93788146972656,180.17457580566406,174.61063919067382,FANG
2024 Dec,148.83438110351562,170.9757537841797,158.36243838355654,FANG
2024 Jan,123.06046295166016,137.30136108398438,129.26582627069382,DLR
2024 Feb,127.03926086425781,139.78456115722656,133.67011642456055,DLR
2024 Mar,130.75306701660156,144.58168029785156,136.66949462890625,DLR
2024 Apr,128.7798614501953,138.38975524902344,133.06304029984906,DLR
2024 May,130.90484619140625,139.4522247314453,135.7227214466442,DLR
2024 Jun,135.69552612304688,145.42764282226562,141.0676165129009,DLR
2024 Jul,138.7229461669922,155.2598876953125,146.61189478093928,DLR
2024 Aug,138.1777801513672,145.6571807861328,143.24433066628197,DLR
2024 Sep,141.76443481445312,156.99853515625,151.16773834228516,DLR
2024 Oct,150.80148315429688,176.6691436767578,159.6895592730978,DLR
2024 Nov,167.33016967773438,188.60064697265625,177.31245193481445,DLR
2024 Dec,170.95050048828125,185.7093048095703,177.98311723981584,DLR
2024 Jan,125.46720886230469,134.25259399414062,128.94140988304503,DG
2024 Feb,126.5234146118164,139.52430725097656,132.555765914917,DG
2024 Mar,142.52969360351562,154.80081176757812,148.2533317565918,DG
2024 Apr,134.14401245117188,153.19732666015625,143.3560784079812,DG
2024 May,123.30186462402344,141.27577209472656,134.413874539462,DG
2024 Jun,119.62034606933594,134.50062561035156,124.48575150339227,DG
2024 Jul,113.32048034667969,128.2007598876953,120.51553726196289,DG
2024 Aug,80.32636260986328,121.13335418701172,114.00653873790394,DG
2024 Sep,77.84793090820312,84.53775024414062,81.48376998901367,DG
2024 Oct,76.96342468261719,81.778564453125,79.49080856986667,DG
2024 Nov,71.43539428710938,79.9468002319336,75.04030990600586,DG
2024 Dec,72.03987121582031,80.32703399658203,75.47405097598121,DG
2024 Jan,130.16000366210938,142.5399932861328,134.45428321475075,DLTR
2024 Feb,135.6300048828125,148.89999389648438,142.3689987182617,DLTR
2024 Mar,125.2300033569336,150.02000427246094,136.32800064086913,DLTR
2024 Apr,118.25,135.91000366210938,125.88909149169922,DLTR
2024 May,113.0199966430664,121.66999816894531,117.71272693980823,DLTR
2024 Jun,103.43000030517578,120.9800033569336,109.42579008403577,DLTR
2024 Jul,102.4800033569336,107.36000061035156,105.42772709239613,DLTR
2024 Aug,84.48999786376953,100.51000213623047,95.56318248401989,DLTR
2024 Sep,63.560001373291016,81.6500015258789,70.68850040435791,DLTR
2024 Oct,63.310001373291016,70.9000015258789,67.73391308991805,DLTR
2024 Nov,61.209999084472656,71.5,65.72249965667724,DLTR
2024 Dec,69.05999755859375,76.19000244140625,72.42428552536737,DLTR
2024 Jan,40.09741973876953,44.5385627746582,42.34977558680943,D
